Discogs ID,Artist,Title,Year,Genre,Format,Cover URL,Thumb URL
551714,Gene Pitney,Twenty Four Hours From Tulsa,1963,Jazz,Vinyl,https://i.discogs.com/VK8LP00MytL45u6lIOlK8sO2htIQ36OVXlvqNMNd7T0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MTcx/NC0xNDIwNzI0NTg1/LTM0NDQuanBlZw.jpeg,https://i.discogs.com/ajQYDXML-BdFYr_jPV6wHgNc2sBBai2VSSzjBBIZdfc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MTcx/NC0xNDIwNzI0NTg1/LTM0NDQuanBlZw.jpeg
1979183,One Night Only,You And Me,2007,Rock,Vinyl,https://i.discogs.com/Fu50vMVqXD_3K4XbT4VG7L8ObIWv0gOPdOskas8yf4U/rs:fit/g:sm/q:90/h:354/w:350/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5Nzkx/ODMtMTI1NjM5MDA2/MC5qcGVn.jpeg,https://i.discogs.com/WD9xAV4zZ2GHGAeOAEw1K18Uop9tYcWIcgbUgbR7T-Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5Nzkx/ODMtMTI1NjM5MDA2/MC5qcGVn.jpeg
2470190,One Night Only,You And Me,2007,Rock,Vinyl,https://i.discogs.com/biEOjatlRIj71btMOrH7GRZTE67z_L-vH4_2EY6G8mQ/rs:fit/g:sm/q:90/h:463/w:456/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NzAx/OTAtMTI5Nzk3MDA3/OC5qcGVn.jpeg,https://i.discogs.com/cQh70dGqmJOlfiMjEktAuX67L-aB53P1M1Q22pnyg3o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NzAx/OTAtMTI5Nzk3MDA3/OC5qcGVn.jpeg
9181829,Dire Straits,Alchemy - Dire Straits Live,1984,Rock,Vinyl,https://i.discogs.com/6iT9EDvjb6WOHOqHImlDrW53EzeZSwSeG_zgjivi3vs/rs:fit/g:sm/q:90/h:603/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxODE4/MjktMTQ3NjI1NDIy/NC0yNjQ4LmpwZWc.jpeg,https://i.discogs.com/y4S3HQxRjvmjdUAwvnPssCIYBdcU8_1MoXFSY5BLxuY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxODE4/MjktMTQ3NjI1NDIy/NC0yNjQ4LmpwZWc.jpeg
3727910,Phil Collins,No Jacket Required,1985,Rock,Vinyl,https://i.discogs.com/ESPPzkUC2nTrRAc9icAPThmHml5_YfiHn4me-IZtgG4/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3Mjc5/MTAtMTM0MTk3MTIx/OS0xMzU3LmpwZWc.jpeg,https://i.discogs.com/qD9ggB-0SwfEQsA9mDjNr_Vr9-H9y6EI4Lf9R0Kknvs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3Mjc5/MTAtMTM0MTk3MTIx/OS0xMzU3LmpwZWc.jpeg
1740939,Mike Oldfield,Tubular Bells,1973,Rock,Vinyl,https://i.discogs.com/Gc_QJU9FhF2d1MmPRGra5ySIbk6_o_nxVTWwuw54kGU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NDA5/MzktMTM3NDEzOTU4/MC01MzM1LmpwZWc.jpeg,https://i.discogs.com/bRGs5F483BZ8QbNYKwYR4vPIiUY2rlS2EW5ASHj9rrA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NDA5/MzktMTM3NDEzOTU4/MC01MzM1LmpwZWc.jpeg
1058105,Feargal Sharkey,Loving You,1985,Electronic,Vinyl,https://i.discogs.com/ETCoeEVVg78mh_xjmeOgmYOv4g6HDUzot_ViEmCI6VA/rs:fit/g:sm/q:90/h:608/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTgx/MDUtMTUzMjk4MzQ0/Mi03OTAwLmpwZWc.jpeg,https://i.discogs.com/PPdl5bvLMegAwKIrgSNwVWa6rN-qbrBPA7pzSQE7LGc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTgx/MDUtMTUzMjk4MzQ0/Mi03OTAwLmpwZWc.jpeg
3952601,The Human League,Dare!,1981,Electronic,Vinyl,https://i.discogs.com/7kQa_6onlIcGw1R9Rl0OLrZE4ntWYmz8BBQXPh6D8xQ/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5NTI2/MDEtMTM1MTMyMDI5/Ny0xNjM1LmpwZWc.jpeg,https://i.discogs.com/ohQPhFuQul6BJdZATUkqUj3vOeYk9LkdUdwRN2wLnmg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5NTI2/MDEtMTM1MTMyMDI5/Ny0xNjM1LmpwZWc.jpeg
1328502,George Benson,The George Benson Collection,1981,Jazz,Vinyl,https://i.discogs.com/V2qAolWeWPLamCZ59bvSM2cs9tX1U9ux_32ZanHfmoE/rs:fit/g:sm/q:90/h:603/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjg1/MDItMTU3OTQ5ODUw/NS0xMjU0LmpwZWc.jpeg,https://i.discogs.com/LvKmtuiTL_-3v_ASCh5T883JlRHTLViIqOrVSYeLxro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjg1/MDItMTU3OTQ5ODUw/NS0xMjU0LmpwZWc.jpeg
6681095,Fleetwood Mac,Rumours,1977,Rock,Vinyl,https://i.discogs.com/xVO4Ff5wc3ZSIuwu5fdCtQQoWblJ1zlW1VK5RExatUI/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2ODEw/OTUtMTU4MTU1MDA5/OC0zNjMxLmpwZWc.jpeg,https://i.discogs.com/BuqBPHrgzmRqFQWopSWiIwPWRIbEF7RNqgRN_HhIQk8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2ODEw/OTUtMTU4MTU1MDA5/OC0zNjMxLmpwZWc.jpeg
1671384,Johnny Harris,Stepping Stones / Footprints On The Moon,2009,Jazz,Vinyl,https://i.discogs.com/Vh1EAbNbEpKiZgzJQofvhTqw0SmewuXkrpjskOYI9N8/rs:fit/g:sm/q:90/h:504/w:499/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzEz/ODQtMTIzNjAxMDM2/NS5qcGVn.jpeg,https://i.discogs.com/Ngs5pkEzsbhzeIzDmmBkVlIInoiY9Vxek6zC7VeHs6M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzEz/ODQtMTIzNjAxMDM2/NS5qcGVn.jpeg
4954046,George Benson,Give Me The Night,1980,Funk / Soul,Vinyl,https://i.discogs.com/YIewxRpPPl4ihwT1c6KQ_GiK0xxhC-0XmYGskyu9lFk/rs:fit/g:sm/q:90/h:600/w:598/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5NTQw/NDYtMTM4MDQ3NjE5/Mi0yOTg4LmpwZWc.jpeg,https://i.discogs.com/cqtTOuT0UKoc3WwEQ-8JwwR0JKKiD2kXjs93VndFCHQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5NTQw/NDYtMTM4MDQ3NjE5/Mi0yOTg4LmpwZWc.jpeg
892127,Fleetwood Mac,Tusk,1979,Rock,Vinyl,https://i.discogs.com/aUFW3Xr-jtXgcc0GES44hUHZaoHmzvd-NoilbKp-PsU/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg5MjEy/Ny0xMzk2NDM5ODY2/LTk1MTUuanBlZw.jpeg,https://i.discogs.com/lBIax3FtvTqSY-hCx2o60yqrz3DAB8kqGguc8PCrapE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg5MjEy/Ny0xMzk2NDM5ODY2/LTk1MTUuanBlZw.jpeg
2556904,The Cribs,"Men's Needs, Women's Needs, Whatever",2007,Rock,Vinyl,https://i.discogs.com/3PGdB_UCbMhY1A7Ozv7K99g5paAjD0dSw-mGFny-1hA/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NTY5/MDQtMTQ5MjQwNTA5/OS0xOTQ3LmpwZWc.jpeg,https://i.discogs.com/4pjLuegwiqY5-T7UcB6JI7j4V0xzmfwyWazKS47OuMg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NTY5/MDQtMTQ5MjQwNTA5/OS0xOTQ3LmpwZWc.jpeg
4188470,Simply Red,Picture Book,1985,Electronic,Vinyl,https://i.discogs.com/oQdIbIPBaCnvPo3dbOx6v8jvR5DoLep1wwCnLgc17D4/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQxODg0/NzAtMTQ4ODYyNjU4/Ny05MTE2LmpwZWc.jpeg,https://i.discogs.com/x0CtGV7oke0LAPLd068kfU9l0oEHiLfoTYa4396Y6MU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQxODg0/NzAtMTQ4ODYyNjU4/Ny05MTE2LmpwZWc.jpeg
2236481,The Cribs,The Cribs,2010,Rock,Vinyl,https://i.discogs.com/d5FqPzNuRf9gDHc4QhKYGnuTebxVjH5JTKo7YABuEAc/rs:fit/g:sm/q:90/h:601/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzY0/ODEtMTQzOTU3NDU2/MS03Nzc1LmpwZWc.jpeg,https://i.discogs.com/8oxL5XhaJjpecWDCVrjtgE_kbMwYZOMAaemqPcepGWk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzY0/ODEtMTQzOTU3NDU2/MS03Nzc1LmpwZWc.jpeg
2403586,Best Coast,Crazy For You,2010,Rock,Vinyl,https://i.discogs.com/b5KHyRiJPEiVGkp-PGp4n_w4yjDyOxUW-JEnzg0lU8M/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MDM1/ODYtMTI4MjA4MDAw/My5qcGVn.jpeg,https://i.discogs.com/cN1zCP_bacvtj-VUmcWWX2FjTXVuBofPk7gKnj7nuOY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MDM1/ODYtMTI4MjA4MDAw/My5qcGVn.jpeg
3607620,Best Coast,The Only Place,2012,Rock,Vinyl,https://i.discogs.com/FEz3pHsb-yqhLQA8rcb6ok9cXZ-8bOnsYK5wX0_118Q/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MDc2/MjAtMTMzNzE4MTcw/Ni0yNDU2LmpwZWc.jpeg,https://i.discogs.com/8mZ80mA0y0E4URtrEznhiA2-eQj8eCJmY_VRXxEZsfo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MDc2/MjAtMTMzNzE4MTcw/Ni0yNDU2LmpwZWc.jpeg
2214277,Bloc Party,Silent Alarm,2010,Rock,Vinyl,https://i.discogs.com/1D4Iz01f-biVoMfg_Fts4doYpHaR9aLrragqw4McMAc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMTQy/NzctMTQ0ODg0MTUw/Ni0yMTY0LmpwZWc.jpeg,https://i.discogs.com/FVp09SC02L-3LNPdFYcPcYjuSw_PskZpnnUiAsvhaQY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMTQy/NzctMTQ0ODg0MTUw/Ni0yMTY0LmpwZWc.jpeg
17150,Len,Steal My Sunshine (Remixes),1999,Electronic,Vinyl,https://i.discogs.com/1RwPaqpYg7c_i1keDgAi4Oabpbjy6YUebkl2aQhF_2E/rs:fit/g:sm/q:90/h:593/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MTUw/LTEyOTg1ODQ2OTgu/anBlZw.jpeg,https://i.discogs.com/XmjMSeAqrpuEtpHpRfiwIefhMHAIruXdtyu9u6NI2hM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MTUw/LTEyOTg1ODQ2OTgu/anBlZw.jpeg
659553,Midnight Juggernauts,Raised By Wolves / Heartbleeder,2006,Rock,Vinyl,https://i.discogs.com/EeWmD5YUmLUTiaPIR7VXBB9vXTgo4JcQEdvXPzQcUQ4/rs:fit/g:sm/q:90/h:564/w:589/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY1OTU1/My0xMTkzNTIwNzU0/LmpwZWc.jpeg,https://i.discogs.com/_XBUhtIcIj_hfF4Zh6lxmWzLC6GdXPWIzTeSr2LTBmA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY1OTU1/My0xMTkzNTIwNzU0/LmpwZWc.jpeg
8043778,Jono McCleery,Bet She Does / Ten Thousand Eyes,2006,Electronic,Vinyl,https://i.discogs.com/lAQU___MizXRC41TtvkvNC6DYk3C644L4kjnZ_VN2Oc/rs:fit/g:sm/q:90/h:589/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgwNDM3/NzgtMTUwNjE4Nzc2/My04MDA0LmpwZWc.jpeg,https://i.discogs.com/c7qSYsR1NnZ61sZP-nj9r0PPAFLYM2HFhZ95g1iLwXk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgwNDM3/NzgtMTUwNjE4Nzc2/My04MDA0LmpwZWc.jpeg
